genome_id,strain,source,original_ecological_description,geographic_origin,Ploidy,type,sub_type,lg_classify,assemble_level,genomeSize,contigNums,N50,gene_numb,remove,nature_clade,growth_type
AVN_5.re,CH02,1011_nature,Beer,"Abengourou, Ivory Coast",4,Wine,Beer,Beer,contig,13818468.0,18379.0,43678.0,5935.0,False,6. African beer ,medium
AVP_5.re,CH06,1011_nature,Beer,"Abengourou, Ivory Coast",5,Wine,Beer,Beer,contig,14562611.0,22685.0,33225.0,6052.0,True,6. African beer ,medium
AVQ_5.re,CH10,1011_nature,Beer,"Abengourou, Ivory Coast",5,Wine,Beer,Beer,contig,14543798.0,23522.0,30909.0,5913.0,True,6. African beer ,medium
AVR_6.re,CH11,1011_nature,Beer,"Abengourou, Ivory Coast",5,Wine,Beer,Beer,contig,14568659.0,23216.0,31021.0,5953.0,True,6. African beer ,
AVS_5.re,CH14,1011_nature,Beer,"Abengourou, Ivory Coast",5,Wine,Beer,Beer,contig,14660844.0,25820.0,30287.0,5829.0,True,6. African beer ,medium
AVT_6.re,CH13,1011_nature,Beer,"Abengourou, Ivory Coast",5,Wine,Beer,Beer,contig,14550350.0,24094.0,29640.0,5899.0,True,6. African beer ,medium
BEK_7.re,CLIB651,1011_nature,Beer,Chad,4,Wine,Beer,Beer,contig,12980140.0,11401.0,63733.0,6153.0,False,6. African beer ,fast
BEM_7.re,CLIB653,1011_nature,Beer,Chad,4,Wine,Beer,Beer,contig,13081428.0,11282.0,62452.0,6170.0,False,6. African beer ,fast
BEI_7.re,CLIB650,1011_nature,Beer,Chad,3,Wine,Beer,Beer,contig,12630752.0,6619.0,80649.0,6282.0,False,6. African beer ,fast
BEN_7.re,CLIB654,1011_nature,Beer,Chad,3,Wine,Beer,Beer,contig,12607802.0,6189.0,111983.0,6309.0,False,6. African beer ,fast
BHA_2.re,CLIB655,1011_nature,Beer,Chad,3,Wine,Beer,Beer,contig,12561769.0,7099.0,85700.0,6230.0,False,6. African beer ,fast
BDN_5.re,MAJ_G,1011_nature,Nature,"Majunga, Madagascar",2,Wild,Wild,Wild,contig,12007030.0,2880.0,134106.0,6266.0,False,6. African beer ,medium
CES_4.re,N26-1-10:7-5(a),1011_nature,Bakery,Ghana,2,Fermentation,Bakery,Bakery,contig,12012433.0,5597.0,140987.0,6151.0,False,6. African beer ,medium
CER_4.re,N34:2-4(a),1011_nature,Bakery,Ghana,2,Fermentation,Bakery,Bakery,contig,11767924.0,2924.0,176693.0,6151.0,False,6. African beer ,medium
CET_4.re,N134:7-1(a),1011_nature,Bakery,Ghana,2,Fermentation,Bakery,Bakery,contig,11756171.0,2846.0,164874.0,6139.0,False,6. African beer ,medium
BPI_4.re,DBVPG1848,1011_nature,Unknown,Ethiopia,2,Unknow,0,Unknown,contig,14208821.0,7380.0,74969.0,6893.0,False,,medium
BPN_2.re,DBVPG1895,1011_nature,Wine,Italy,2,Wine,Wine,Wine,contig,14106088.0,5646.0,71245.0,6969.0,False,,fast
YDB.re,YJM1463,1011_nature,Unknown,Africa,2,Unknow,0,,contig,12769130.0,10330.0,114091.0,6307.0,False,,medium
AAB_6.re,CBS422a,1011_nature,Beer,"Odessa, Ukraine",1,Wine,Beer,Beer,contig,12362047.0,5814.0,127513.0,6371.0,False,7. Mosaic beer ,fast
CBN_5.re,NCYC_88,1011_nature,Beer,UK,2,Wine,Beer,Beer,contig,12196477.0,3376.0,159295.0,6358.0,False,7. Mosaic beer ,slow
AQG_4.re,CBS7539,1011_nature,Beer,"Plovdiv, Bulgaria",2,Wine,Beer,Beer,contig,13485463.0,5420.0,79358.0,6843.0,False,7. Mosaic beer ,medium
CFF_4.re,6.2_WLP570,1011_nature,Beer,Belgium,2,Wine,Beer,Beer,contig,14240890.0,5939.0,77151.0,7119.0,False,7. Mosaic beer ,medium
AFB_4.re,CBS7371,1011_nature,Beer,UK,1,Wine,Beer,Beer,contig,12035738.0,3273.0,132499.0,6298.0,False,7. Mosaic beer ,
AFA_4.re,CBS6503,1011_nature,Beer,UK,2,Wine,Beer,Beer,contig,12039160.0,3382.0,164616.0,6314.0,False,7. Mosaic beer ,slow
AFP_1.re,CBS6505,1011_nature,Beer,UK,2,Wine,Beer,Beer,contig,11960451.0,2803.0,142194.0,6301.0,False,7. Mosaic beer ,medium
AQH_2.re,CBS7957,1011_nature,Industrial,"Sao Paulo, Brazil",3,Industry,Industrial,Industrial,contig,15708075.0,15667.0,34752.0,6900.0,False,7. Mosaic beer ,medium
YAB.re,YJM193,1011_nature,Distillery,0,2,Wine,Distillery,,contig,11991667.0,3133.0,104583.0,6329.0,False,7. Mosaic beer ,medium
AAR_3.re,CLIB382_1b,1011_nature,Beer,Ireland,1,Wine,Beer,Beer,contig,12097491.0,3060.0,132393.0,6303.0,False,7. Mosaic beer ,fast
AEA_8.re,CBS7958,1011_nature,Industrial,"Sao Paulo, Brazil",1,Industry,Industrial,Industrial,contig,12049442.0,2609.0,150210.0,6342.0,False,7. Mosaic beer ,
BRM_4.re,DBVPG6590,1011_nature,Distillery,Brazil,1,Wine,Distillery,Distillery,contig,12071262.0,3047.0,146048.0,6352.0,False,7. Mosaic beer ,medium
AEQ_3.re,CBS1782,1011_nature,Beer,Japan,1,Wine,Beer,Beer,contig,12369422.0,5626.0,133903.0,6289.0,False,7. Mosaic beer ,medium
YAG.re,YJM271,1011_nature,Beer,0,2,Wine,Beer,,contig,12136635.0,3491.0,114767.0,6370.0,False,7. Mosaic beer ,medium
AAQ_3.re,CLIB272_2,1011_nature,Beer,USA,1,Wine,Beer,Beer,contig,12029663.0,2782.0,136126.0,6346.0,False,7. Mosaic beer ,slow
ASB_2.re,CBS4255,1011_nature,"Human, clinical",0,2,Human,Human,"Human, clinical",contig,15148046.0,17185.0,56560.0,7183.0,False,7. Mosaic beer ,medium
APP_4.re,CBS382,1011_nature,Beer,"Brazil, Rio de Janeiro",3,Wine,Beer,Beer,contig,13837752.0,4501.0,74579.0,7028.0,False,7. Mosaic beer ,
CPD_4.re,1175,1011_nature,Beer,0,2,Wine,Beer,Beer,contig,12799246.0,5649.0,134004.0,6485.0,False,7. Mosaic beer ,medium
AIG_2.re,CBS1463,1011_nature,Beer,0,1,Wine,Beer,Beer,contig,11989066.0,2442.0,137724.0,6340.0,False,7. Mosaic beer ,slow
ARE_5.re,CBS1398,1011_nature,Tree,0,2,Wild,Wild,Wild,contig,13815189.0,3659.0,77782.0,7005.0,False,7. Mosaic beer ,medium
YDD.re,YJM1478,1011_nature,Fermentation,"Missouri, USA",2,Fermentation,Fermentation,,contig,12435385.0,6575.0,120359.0,6419.0,False,7. Mosaic beer ,medium
AFQ_1.re,CBS7993,1011_nature,Water,"Rio de Janeiro, Tijuca National Forest, Cushvara River, Brazil",1,Wild,Wild,Water,contig,11972211.0,2056.0,177038.0,6362.0,False,M2. Mosaic region 2 ,medium
CDM_4.re,UFRJ_50613-2D(a),1011_nature,Water,"Rio de Janeiro, Brazil",2,Wild,Wild,Water,contig,12035656.0,3080.0,151912.0,6262.0,False,M2. Mosaic region 2 ,medium
YCF.re,YJM1383,1011_nature,Fruit,Philippines,2,Wild,Wild,,contig,12884515.0,11201.0,131207.0,6384.0,False,M2. Mosaic region 2,medium
CFT_5.re,UCD_40-346,1011_nature,Fruit,"Fresno area,  California",2,Wild,Wild,Wild,contig,13717908.0,5818.0,68295.0,6778.0,False,M2. Mosaic region 2,medium
AER_4.re,CBS2970,1011_nature,Industrial,"San Jose sugar mill, Rio Piedras, Puerto Rico",1,Industry,Industrial,Industrial,contig,12467493.0,5393.0,113386.0,6414.0,False,M2. Mosaic region 2,slow
BCV_8.re,#33,1011_nature,Nature,Israel,2,Wild,Wild,Wild,contig,12833571.0,4333.0,130027.0,6600.0,False,M2. Mosaic region 2,fast
BDB_8.re,#35,1011_nature,Nature,Israel,2,Wild,Wild,Wild,contig,13116841.0,5002.0,113975.0,6709.0,False,M2. Mosaic region 2,medium
BDD_8.re,#13,1011_nature,Nature,Israel,2,Wild,Wild,Wild,contig,13057369.0,5044.0,93600.0,6634.0,False,M2. Mosaic region 2,fast
BDA_8.re,#34,1011_nature,Nature,Israel,2,Wild,Wild,Wild,contig,13111088.0,5069.0,92591.0,6666.0,False,M2. Mosaic region 2,fast
BDE_8.re,#14,1011_nature,Nature,Israel,3,Wild,Wild,Wild,contig,13634589.0,4905.0,92707.0,6981.0,False,M2. Mosaic region 2,fast
BDH_5.re,#59,1011_nature,Nature,Israel,2,Wild,Wild,Wild,contig,13559378.0,4737.0,88588.0,6947.0,False,M2. Mosaic region 2,medium
BDI_5.re,#60,1011_nature,Nature,Israel,2,Wild,Wild,Wild,contig,12886680.0,4603.0,94159.0,6612.0,False,M2. Mosaic region 2,fast
BDK_5.re,#63,1011_nature,Nature,Israel,2,Wild,Wild,Wild,contig,12050511.0,3442.0,114803.0,6303.0,False,M2. Mosaic region 2,medium
YCT.re,YJM1433,1011_nature,Wine,France,2,Wine,Wine,,contig,11948010.0,1724.0,102557.0,6349.0,False,M2. Mosaic region 2,medium
YCC.re,YJM1355,1011_nature,Industrial,"Illinois, USA",2,Industry,Industrial,,contig,12382541.0,5472.0,114771.0,6383.0,False,M2. Mosaic region 2,medium
BHG_2.re,CLIB1070,1011_nature,Cider,"Lower Normandy, France",2,Wine,Cider,Cider,contig,14202677.0,5674.0,68132.0,7098.0,False,M2. Mosaic region 2,medium
BHH_2.re,CLIB1071,1011_nature,Cider,"Lower Normandy, France",2,Wine,Cider,Cider,contig,12079580.0,4033.0,133788.0,6343.0,False,M2. Mosaic region 2,medium
BHI_4.re,CLIB1072,1011_nature,Cider,"Lower Normandy, France",2,Wine,Cider,Cider,contig,12108430.0,3261.0,125609.0,6347.0,False,M2. Mosaic region 2,slow
MAA.re,273614N,1011_nature,"Human, clinical","Newcastle, UK",2,Human,Human,,contig,11871470.0,5279.0,22572.0,6095.0,False,M2. Mosaic region 2,medium
YCZ.re,YJM1450,1011_nature,"Human, clinical","Kansas, USA",2,Human,Human,,contig,12082967.0,2229.0,114747.0,6422.0,False,M2. Mosaic region 2,
AFF_4.re,CBS1252,1011_nature,Bakery,France,1,Fermentation,Bakery,Bakery,contig,11936874.0,3248.0,162090.0,6341.0,False,8. Mixed origin ,
AAL_3.re,CBS1236-a,1011_nature,Bakery,France,2,Fermentation,Bakery,Bakery,contig,14684741.0,5821.0,57327.0,7217.0,False,8. Mixed origin ,fast
AAM_3.re,CLIB192_1b,1011_nature,Bakery,France,1,Fermentation,Bakery,Bakery,contig,11971708.0,2969.0,142011.0,6330.0,False,8. Mixed origin ,medium
ANP_2.re,UWOPS83-883-2,1011_nature,Insect,Navassa Island,2,Wild,Insect,Insect,contig,15260600.0,7824.0,51576.0,7330.0,False,8. Mixed origin ,fast
AHV_1.re,CBS1487,1011_nature,Beer,0,1,Wine,Beer,Beer,contig,11935514.0,2463.0,134697.0,6337.0,False,8. Mixed origin ,
ATS_3.re,CECT10131,1011_nature,Flower,Spain,2,Wild,Wild,Wild,contig,14844608.0,6996.0,54683.0,7221.0,False,8. Mixed origin ,fast
BBP_3.re,1663,1011_nature,Flower,Spain,2,Wild,Wild,Wild,contig,15075022.0,6157.0,51504.0,7387.0,False,8. Mixed origin ,fast
CDR_3.re,CECT10331:9-1,1011_nature,Flower,Spain,2,Wild,Wild,Wild,contig,11982850.0,3624.0,153870.0,6260.0,False,8. Mixed origin ,
BMG_2.re,NCYC_2925,1011_nature,"Human, clinical",Norway,3,Human,Human,"Human, clinical",contig,14565541.0,11803.0,42867.0,6523.0,False,8. Mixed origin ,slow
CHL_4.re,SBE-1C,1011_nature,Bakery,Northern Europe,2,Fermentation,Bakery,Bakery,contig,15630148.0,8727.0,56548.0,7517.0,False,8. Mixed origin ,
ADP_3.re,Y6_b,1011_nature,Unknown,French Guiana,2,Unknow,0,Unknown,contig,12271217.0,4169.0,130011.0,6350.0,False,8. Mixed origin ,
AMK_4.re,SJ6L01,1011_nature,Tree,"Tuchih, Nantou, Taiwan",3,Wild,Wild,Wild,contig,15142896.0,11341.0,41966.0,6872.0,False,8. Mixed origin ,
AML_4.re,SJ5L11,1011_nature,Tree,"Tuchih, Nantou, Taiwan",3,Wild,Wild,Wild,contig,15978575.0,14342.0,35067.0,7122.0,False,8. Mixed origin ,
AMI_4.re,SJ1L04,1011_nature,Tree,"Yuchih, Nantou, Taiwan",3,Wild,Wild,Wild,contig,15514283.0,13526.0,36916.0,6848.0,False,8. Mixed origin ,
AMG_4.re,SJ7L01,1011_nature,Tree,"Tuchih, Nantou, Taiwan",3,Wild,Wild,Wild,contig,15624602.0,12872.0,36354.0,6956.0,False,8. Mixed origin ,
AMQ_5.re,SJ5L15,1011_nature,Tree,"Tuchih, Nantou, Taiwan",3,Wild,Wild,Wild,contig,15921173.0,13886.0,35223.0,7024.0,False,8. Mixed origin ,medium
APK_4.re,YS10(E),1011_nature,Bakery,South Africa,3,Fermentation,Bakery,Bakery,contig,15400320.0,12294.0,35605.0,6846.0,False,8. Mixed origin ,
APN_4.re,YS19,1011_nature,Bakery,Philippines,3,Fermentation,Bakery,Bakery,contig,15288588.0,11675.0,36140.0,6886.0,False,8. Mixed origin ,fast
CIE_4.re,Ponton 13,1011_nature,"Human, clinical",Spain,3,Human,Human,"Human, clinical",contig,15012014.0,8200.0,51508.0,7019.0,False,8. Mixed origin ,medium
AEM_3.re,CBS2973,1011_nature,Beer,0,1,Wine,Beer,Beer,contig,12420411.0,5463.0,146832.0,6426.0,False,8. Mixed origin ,medium
AFT_5.re,CBS1464,1011_nature,"Human, clinical",Austria,4,Human,Human,"Human, clinical",contig,11930374.0,2574.0,159996.0,6310.0,False,8. Mixed origin ,
AQI_4.re,CBS8292,1011_nature,Water,Sweden,2,Wild,Wild,Water,contig,15007402.0,6396.0,55465.0,7342.0,False,8. Mixed origin ,
,CBS8291,1011_nature,Water,Sweden,2,Wild,Wild,Water,contig,,,,,True,8. Mixed origin ,
ATR_4.re,CECT10120,1011_nature,Fruit,Spain,2,Wild,Wild,Wild,contig,14931020.0,5491.0,63477.0,7466.0,False,8. Mixed origin ,fast
AFC_4.re,CBS7764,1011_nature,Nature,"Goteborg, Sweden",2,Wild,Wild,Wild,contig,14581796.0,4638.0,63335.0,7248.0,False,8. Mixed origin ,medium
APM_4.re,YS15,1011_nature,Bakery,Korea,2,Fermentation,Bakery,Bakery,contig,14217954.0,5764.0,74726.0,7136.0,False,8. Mixed origin ,fast
API_4.re,YS20,1011_nature,Bakery,Korea,2,Fermentation,Bakery,Bakery,contig,14403171.0,6204.0,69011.0,7099.0,False,8. Mixed origin ,medium
ASL_8.re,CLIB340,1011_nature,Bakery,"Anatolia, Turkey",2,Fermentation,Bakery,Bakery,contig,14290647.0,7271.0,68831.0,7019.0,False,8. Mixed origin ,medium
BTF_4.re,YS22(E),1011_nature,Bakery,0,2,Fermentation,Bakery,Bakery,contig,14446122.0,8456.0,66641.0,7047.0,False,8. Mixed origin ,fast
ASP_8.re,B1,1011_nature,Unknown,France,2,Unknow,0,Unknown,contig,16042090.0,8754.0,50403.0,7685.0,False,8. Mixed origin ,medium
BCR_8.re,#23,1011_nature,Nature,Israel,4,Wild,Wild,Wild,contig,16218754.0,21312.0,20561.0,6428.0,True,8. Mixed origin ,medium
BCS_8.re,#03,1011_nature,Nature,Israel,2,Wild,Wild,Wild,contig,14673127.0,5927.0,60176.0,7252.0,False,8. Mixed origin ,medium
BCT_8.re,#05,1011_nature,Nature,Israel,2,Wild,Wild,Wild,contig,14836747.0,5838.0,61667.0,7366.0,False,8. Mixed origin ,fast
AGK_1.re,CBS2361,1011_nature,Nature,UK,1,Wild,Wild,Wild,contig,12572138.0,9979.0,128289.0,6358.0,False,8. Mixed origin ,medium
AGE_1.re,CBS1385,1011_nature,Bakery,0,2,Fermentation,Bakery,Bakery,contig,15029773.0,8269.0,66180.0,7347.0,False,8. Mixed origin ,medium
BTC_4.re,79,1011_nature,Bakery,0,2,Fermentation,Bakery,Bakery,contig,14582966.0,5868.0,73725.0,7163.0,False,8. Mixed origin ,medium
ABV_6.re,DBVPG6861,1011_nature,Water,"Tijuca forest, Rio de Janeiro, Brazil",3,Wild,Wild,Water,contig,16643749.0,20018.0,24312.0,6738.0,True,8. Mixed origin ,slow
ALV_2.re,21-4-124,1011_nature,Fruit,"Male Zaluzie, Slovakia",3,Wild,Wild,Wild,contig,16739241.0,20548.0,22316.0,6671.0,True,8. Mixed origin ,medium
BBC_8.re,CCY_21-4-88,1011_nature,Fruit,"Laksarska Nova Ves, Slovakia",3,Wild,Wild,Wild,contig,16101038.0,18640.0,25004.0,6650.0,True,8. Mixed origin ,slow
AMN_5.re,SJ5L13,1011_nature,Tree,"Tuchih, Nantou, Taiwan",4,Wild,Wild,Wild,contig,17025705.0,28849.0,17863.0,6142.0,True,8. Mixed origin ,fast
CFP_4.re,3.4_Safbrew_T-58,1011_nature,Beer,0,4,Wine,Beer,Beer,contig,17283272.0,29323.0,19393.0,6157.0,True,8. Mixed origin ,fast
BBF_6.re,CCY_21-4-102,1011_nature,Water,"Bratislava, Slovakia",2,Wild,Wild,Water,contig,14715154.0,7763.0,62376.0,7120.0,False,8. Mixed origin ,fast
AAP_3.re,CLIB326_1,1011_nature,Bakery,Australia,2,Fermentation,Bakery,Bakery,contig,14998012.0,6002.0,53858.0,7322.0,False,8. Mixed origin ,
ALN_4.re,21-4-103,1011_nature,Water,"Bratislava, Deninska Nova Ves, Slovakia",2,Wild,Wild,Water,contig,15746218.0,7661.0,59204.0,7625.0,False,8. Mixed origin ,slow
ALP_4.re,21-4-105,1011_nature,Water,"Bratislava, Deninska Nova Ves, Slovakia",2,Wild,Wild,Water,contig,15248562.0,7106.0,55263.0,7315.0,False,8. Mixed origin ,fast
BBD_8.re,CCY_21-4-97,1011_nature,Water,"Jakubov, Slovakia",2,Wild,Wild,Water,contig,15139411.0,7164.0,58803.0,7396.0,False,8. Mixed origin ,medium
BBE_6.re,CCY_21-4-98,1011_nature,Water,"Jakubov, Slovakia",2,Wild,Wild,Water,contig,14760564.0,6341.0,61459.0,7262.0,False,8. Mixed origin ,medium
AAN_3.re,CLIB274_1,1011_nature,Bakery,Czech Republic,2,Fermentation,Bakery,Bakery,contig,14924236.0,7184.0,58273.0,7292.0,False,8. Mixed origin ,slow
CHI_4.re,646-3B,1011_nature,Bakery,USA,2,Fermentation,Bakery,Bakery,contig,14834780.0,6953.0,71387.0,7114.0,False,8. Mixed origin ,slow
APL_4.re,YS11(E),1011_nature,Bakery,Turkey,2,Fermentation,Bakery,Bakery,contig,15303408.0,6689.0,58382.0,7516.0,False,8. Mixed origin ,medium
AEV_5.re,CBS6216,1011_nature,Water,"Rotterdam, Netherlands",2,Wild,Wild,Water,contig,14757889.0,6667.0,60437.0,7270.0,False,8. Mixed origin ,
CFI_4.re,2.6_Windsor_British,1011_nature,Beer,UK,4,Wine,Beer,Beer,contig,16993195.0,30479.0,18191.0,6039.0,True,8. Mixed origin ,
CFN_4.re,3.3_Safale_S-33,1011_nature,Beer,0,4,Wine,Beer,Beer,contig,16849788.0,31199.0,20786.0,5971.0,True,8. Mixed origin ,
CHK_4.re,Win-8B,1011_nature,Beer,UK,2,Wine,Beer,Beer,contig,14777179.0,7999.0,60665.0,7102.0,False,8. Mixed origin ,slow
CHH_4.re,319-5C,1011_nature,Bakery,France,2,Fermentation,Bakery,Bakery,contig,15498743.0,6734.0,65508.0,7652.0,False,8. Mixed origin ,medium
ADL_4.re,CLIB318_1,1011_nature,Bakery,Netherlands,2,Fermentation,Bakery,Bakery,contig,15279666.0,8801.0,45471.0,7227.0,False,8. Mixed origin ,
BDL_5.re,CLQCA_10-386,1011_nature,Beer,Equador,2,Wine,Beer,Beer,contig,15087930.0,6334.0,61554.0,7424.0,False,8. Mixed origin ,fast
BFM_3.re,EXF-6835,1011_nature,Industrial,Slovenia,4,Industry,Industrial,Industrial,contig,16556692.0,30191.0,19583.0,5869.0,True,8. Mixed origin ,fast
BFE_4.re,EXF-5734,1011_nature,Industrial,0,4,Industry,Industrial,Industrial,contig,16672955.0,30789.0,20217.0,5905.0,True,8. Mixed origin ,medium
BFG_4.re,EXF-5869,1011_nature,Nature,0,4,Wild,Wild,Wild,contig,16632646.0,31469.0,17368.0,5794.0,True,8. Mixed origin ,fast
BTD_1.re,YS5(E),1011_nature,Bakery,0,4,Fermentation,Bakery,Bakery,contig,17668045.0,31196.0,14431.0,6098.0,True,8. Mixed origin ,fast
ADM_2.re,CLIB324_2,1011_nature,Bakery,Vietnam,2,Fermentation,Bakery,Bakery,contig,15279511.0,5934.0,51326.0,7524.0,False,8. Mixed origin ,
AKT_4.re,CLQCA_10-003,1011_nature,Insect,"Pichincha, Ecuador",2,Wild,Insect,Insect,contig,14681710.0,6654.0,59966.0,7207.0,False,8. Mixed origin ,fast
CHG_4.re,324-6C,1011_nature,Bakery,Vietnam,2,Fermentation,Bakery,Bakery,contig,14625284.0,9296.0,62530.0,7057.0,False,8. Mixed origin ,
CHR_4.re,SC 29 F. Dromer IP,1011_nature,"Human, clinical",France,2,Human,Human,"Human, clinical",contig,15198873.0,7596.0,56299.0,7361.0,False,8. Mixed origin ,medium
BML_5.re,NCYC_2780,1011_nature,"Human, clinical",Belgium,4,Human,Human,"Human, clinical",contig,16659394.0,25644.0,19296.0,6142.0,True,8. Mixed origin ,fast
BTE_3.re,YS8(E),1011_nature,Bakery,0,4,Fermentation,Bakery,Bakery,contig,16706557.0,33389.0,15889.0,5726.0,True,8. Mixed origin ,fast
BMM_3.re,2680,1011_nature,"Human, clinical","Vall d'Hebron hospital, Barcelona, Spain",4,Human,Human,"Human, clinical",contig,17123281.0,30779.0,15227.0,5921.0,True,8. Mixed origin ,fast
CBF_5.re,SD-15,1011_nature,Bakery,"Matera, Italy",4,Fermentation,Bakery,Bakery,contig,17440173.0,33080.0,14641.0,5896.0,True,8. Mixed origin ,fast
CKK_4.re,malade 98 3312,1011_nature,"Human, clinical","Amiens, France",4,Human,Human,"Human, clinical",contig,17315523.0,31176.0,13827.0,5944.0,True,8. Mixed origin ,fast
CKS_5.re,malade Berchid,1011_nature,"Human, clinical",France,4,Human,Human,"Human, clinical",contig,17363664.0,29036.0,17520.0,6171.0,True,8. Mixed origin ,medium
CLA_5.re,malade Moreau,1011_nature,"Human, clinical",France,4,Human,Human,"Human, clinical",contig,17611589.0,30691.0,15215.0,6097.0,True,8. Mixed origin ,fast
YBW.re,YJM1326,1011_nature,"Human, clinical","Minnesota, USA",2,Human,Human,,contig,12442145.0,6306.0,116230.0,6363.0,False,,fast
CPI_4.re,LCBG-3D6,1011_nature,Distillery,"Tamaulipas, Mexico",2,Wine,Distillery,Distillery,contig,14353496.0,4923.0,74139.0,7132.0,False,9. Mexican agave ,medium
CPM_4.re,LCBG-3D2,1011_nature,Distillery,"Tamaulipas, Mexico",2,Wine,Distillery,Distillery,contig,14590802.0,4360.0,80928.0,7337.0,False,9. Mexican agave ,slow
CPK_4.re,LCBG-Mosca3,1011_nature,Distillery,"Tamaulipas, Mexico",2,Wine,Distillery,Distillery,contig,13257904.0,5817.0,78150.0,6600.0,False,9. Mexican agave ,medium
CPL_4.re,LCBG-4Y3,1011_nature,Distillery,"Tamaulipas, Mexico",2,Wine,Distillery,Distillery,contig,13450610.0,4911.0,78542.0,6730.0,False,9. Mexican agave ,medium
CPQ_4.re,LCBG-3D4,1011_nature,Distillery,"Tamaulipas, Mexico",2,Wine,Distillery,Distillery,contig,14655955.0,4144.0,73608.0,7366.0,False,9. Mexican agave ,medium
CPN_4.re,LCBG-3Y3,1011_nature,Distillery,"Tamaulipas, Mexico",2,Wine,Distillery,Distillery,contig,15507834.0,4053.0,62613.0,7685.0,False,9. Mexican agave ,
CPR_4.re,LCBG-3Y8,1011_nature,Distillery,"Tamaulipas, Mexico",2,Wine,Distillery,Distillery,contig,15651208.0,5203.0,58427.0,7694.0,False,9. Mexican agave ,
ALI_5.re,CLQCA_20-060,1011_nature,Water,"Yasuni National Park, Orellana, Ecuador",2,Wild,Wild,Water,contig,13632123.0,4590.0,71522.0,6791.0,False,,medium
BCG_8.re,HE008,1011_nature,Human,French Guiana,2,Human,Human,"Human, clinical",contig,12643082.0,4250.0,91254.0,6420.0,False,10. French Guiana human ,medium
BCB_3.re,HE001,1011_nature,Human,French Guiana,2,Human,Human,"Human, clinical",contig,12971738.0,5252.0,93059.0,6536.0,False,10. French Guiana human ,fast
BCM_8.re,HE013,1011_nature,Human,French Guiana,2,Human,Human,"Human, clinical",contig,12382035.0,3813.0,113149.0,6361.0,False,10. French Guiana human ,medium
BDT_6.re,CEY619,1011_nature,Human,French Guiana,2,Human,Human,"Human, clinical",contig,12617918.0,3546.0,90097.0,6461.0,False,10. French Guiana human ,medium
BCF_8.re,HE007,1011_nature,Human,French Guiana,2,Human,Human,"Human, clinical",contig,12531011.0,4002.0,108183.0,6382.0,False,10. French Guiana human ,fast
BCL_5.re,HE012,1011_nature,Human,French Guiana,2,Human,Human,"Human, clinical",contig,12521009.0,3635.0,95603.0,6427.0,False,10. French Guiana human ,fast
BCD_8.re,HE005,1011_nature,Human,French Guiana,2,Human,Human,"Human, clinical",contig,12654942.0,3521.0,89106.0,6492.0,False,10. French Guiana human ,fast
BDP_5.re,CEY615,1011_nature,Human,French Guiana,2,Human,Human,"Human, clinical",contig,12323519.0,3499.0,80446.0,6320.0,False,10. French Guiana human ,medium
BCI_8.re,HE010,1011_nature,Human,French Guiana,2,Human,Human,"Human, clinical",contig,12581274.0,3411.0,98980.0,6475.0,False,10. French Guiana human ,fast
BCC_3.re,HE004,1011_nature,Human,French Guiana,2,Human,Human,"Human, clinical",contig,12567372.0,3810.0,100987.0,6424.0,False,10. French Guiana human ,fast
BEC_6.re,CEY623,1011_nature,Human,French Guiana,2,Human,Human,"Human, clinical",contig,12690660.0,4012.0,91874.0,6518.0,False,10. French Guiana human ,medium
BED_6.re,CEY624,1011_nature,Human,French Guiana,2,Human,Human,"Human, clinical",contig,12945479.0,3808.0,91751.0,6531.0,False,10. French Guiana human ,medium
BCE_8.re,HE006,1011_nature,Human,French Guiana,2,Human,Human,"Human, clinical",contig,12430902.0,3315.0,115125.0,6386.0,False,10. French Guiana human ,fast
BCQ_8.re,HE020,1011_nature,Human,French Guiana,2,Human,Human,"Human, clinical",contig,12398698.0,3634.0,94030.0,6386.0,False,10. French Guiana human ,fast
BDV_6.re,CEY620,1011_nature,Human,French Guiana,2,Human,Human,"Human, clinical",contig,12425017.0,3431.0,105576.0,6358.0,False,10. French Guiana human ,fast
