#GenomeName,C(%),S(%),D(%),F(%),M(%),n
YAA.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
GCA_003274735.1_ASM327473v1_genomic.fasta.out.txt,99.7,97.7,2.0,0.1,0.2,2137
GCA_003272665.1_ASM327266v1_genomic.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
GCA_019394915.1_ASM1939491v1_genomic.fasta.out.txt,99.3,97.3,2.0,0.1,0.6,2137
BLE_2.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
GCA_001740225.1_ASM174022v1_genomic.fasta.out.txt,99.3,96.4,2.9,0.1,0.6,2137
BQC_4.re.fasta.out.txt,99.6,97.0,2.6,0.1,0.3,2137
CLN_4.re.fasta.out.txt,99.5,96.8,2.7,0.1,0.4,2137
GCA_017865875.1_ASM1786587v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
CGK_4.re.fasta.out.txt,99.5,96.2,3.3,0.1,0.4,2137
GCA_001740545.1_ASM174054v1_genomic.fasta.out.txt,99.2,97.2,2.0,0.1,0.7,2137
BRD_4.re.fasta.out.txt,99.5,96.9,2.6,0.0,0.5,2137
BDP_5.re.fasta.out.txt,99.3,95.7,3.6,0.2,0.5,2137
GCA_000977805.2_Sc_YJM1433_v1_genomic.fasta.out.txt,99.3,97.1,2.2,0.1,0.6,2137
GCA_003273695.1_ASM327369v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_017870925.1_ASM1787092v1_genomic.fasta.out.txt,98.9,97.1,1.8,0.3,0.8,2137
AHK_3.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
GCA_000977235.2_Sc_YJM1341_v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
AKP_3.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
GCA_001741695.1_ASM174169v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_017869305.1_ASM1786930v1_genomic.fasta.out.txt,99.0,97.1,1.9,0.2,0.8,2137
ADN_4.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_019393935.1_ASM1939393v1_genomic.fasta.out.txt,99.2,97.3,1.9,0.1,0.7,2137
GCA_003276635.1_ASM327663v1_genomic.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
GCA_000977475.3_Sc_YJM1387_v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_017870715.1_ASM1787071v1_genomic.fasta.out.txt,99.0,97.2,1.8,0.3,0.7,2137
YBM.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_000976215.2_Sc_YJM627_v1_genomic.fasta.out.txt,99.3,97.1,2.2,0.1,0.6,2137
BTH_3.re.fasta.out.txt,99.6,97.2,2.4,0.1,0.3,2137
BBC_8.re.fasta.out.txt,94.4,83.3,11.1,1.6,4.0,2137
GCA_003274125.1_ASM327412v1_genomic.fasta.out.txt,99.3,97.4,1.9,0.1,0.6,2137
CAB_4.re.fasta.out.txt,99.5,95.3,4.2,0.1,0.4,2137
GCA_900099195.1_20B2_genomic.fasta.out.txt,98.1,96.4,1.7,0.4,1.5,2137
BHL_4.re.fasta.out.txt,99.2,88.3,10.9,0.2,0.6,2137
AIN_1.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_003271245.1_ASM327124v1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
GCA_017865245.1_ASM1786524v1_genomic.fasta.out.txt,99.2,97.2,2.0,0.2,0.6,2137
GCA_017865745.1_ASM1786574v1_genomic.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
AKT_4.re.fasta.out.txt,98.5,84.8,13.7,0.4,1.1,2137
GCA_003274975.1_ASM327497v1_genomic.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
GCA_003275095.1_ASM327509v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_001740785.1_ASM174078v1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
CFQ_4.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_003277815.1_ASM327781v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
AVS_5.re.fasta.out.txt,93.2,90.0,3.2,2.6,4.2,2137
GCA_900177885.1_L709_genomic.fasta.out.txt,89.8,88.3,1.5,0.8,9.4,2137
BLT_2.re.fasta.out.txt,99.6,96.0,3.6,0.1,0.3,2137
GCA_003274465.1_ASM327446v1_genomic.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
GCA_000209305.1_Saccharomyces_cerevisiae_T73-1.0_genomic.fasta.out.txt,60.8,60.0,0.8,8.4,30.8,2137
ALL_4.re.fasta.out.txt,99.5,95.9,3.6,0.1,0.4,2137
CFA_4.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
ABB_5.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
BHQ_4.re.fasta.out.txt,99.3,93.7,5.6,0.2,0.5,2137
GCA_017869615.1_ASM1786961v1_genomic.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
CLT_5.re.fasta.out.txt,99.4,95.8,3.6,0.1,0.5,2137
AIB_1.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_000975585.2_Sc_YJM195_v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
BDK_5.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_000733235.3_ASM73323v3_genomic.fasta.out.txt,99.2,97.0,2.2,0.1,0.7,2137
CGL_4.re.fasta.out.txt,99.4,93.2,6.2,0.1,0.5,2137
BLB_4.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
GCA_001738115.1_ASM173811v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_000977625.2_Sc_YJM1401_v1_genomic.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
GCA_900178315.1_DB_SoucheMTF2249_V1_genomic.fasta.out.txt,98.2,96.3,1.9,0.9,0.9,2137
GCA_017869735.1_ASM1786973v1_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
CNH_4.re.fasta.out.txt,99.1,83.1,16.0,0.3,0.6,2137
BHG_2.re.fasta.out.txt,99.5,88.2,11.3,0.0,0.5,2137
GCA_003272445.1_ASM327244v1_genomic.fasta.out.txt,99.5,97.7,1.8,0.1,0.4,2137
GCA_019393975.1_ASM1939397v1_genomic.fasta.out.txt,99.3,97.3,2.0,0.1,0.6,2137
BRK_4.re.fasta.out.txt,99.5,97.5,2.0,0.2,0.3,2137
CHS_4.re.fasta.out.txt,99.1,87.6,11.5,0.2,0.7,2137
CCF_6.re.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
ANP_2.re.fasta.out.txt,98.6,81.8,16.8,0.2,1.2,2137
GCA_003274595.1_ASM327459v1_genomic.fasta.out.txt,98.8,96.6,2.2,0.3,0.9,2137
ACB_6.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_000977955.2_Sc_YJM1447_v1_genomic.fasta.out.txt,99.1,97.0,2.1,0.2,0.7,2137
GCA_017870955.1_ASM1787095v1_genomic.fasta.out.txt,98.8,96.9,1.9,0.3,0.9,2137
GCA_003275965.1_ASM327596v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
CQH_6.re.fasta.out.txt,99.4,88.3,11.1,0.1,0.5,2137
AHN_3.re.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
CEN_4.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
CLS_4.re.fasta.out.txt,99.4,96.4,3.0,0.1,0.5,2137
AGC_1.re.fasta.out.txt,99.5,94.6,4.9,0.1,0.4,2137
GCA_003270145.1_ASM327014v1_genomic.fasta.out.txt,96.9,95.3,1.6,0.8,2.3,2137
GCA_017869625.1_ASM1786962v1_genomic.fasta.out.txt,99.4,97.6,1.8,0.1,0.5,2137
GCA_001739815.1_ASM173981v1_genomic.fasta.out.txt,99.0,97.1,1.9,0.3,0.7,2137
AET_5.re.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
AIL_3.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
YCW.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_001740805.1_ASM174080v1_genomic.fasta.out.txt,99.4,97.1,2.3,0.1,0.5,2137
BTP_5.re.fasta.out.txt,99.5,94.7,4.8,0.2,0.3,2137
CKQ_4.re.fasta.out.txt,99.6,96.7,2.9,0.1,0.3,2137
GCA_003273395.1_ASM327339v1_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
CCI_4.re.fasta.out.txt,99.5,96.8,2.7,0.1,0.4,2137
AMT_5.re.fasta.out.txt,99.6,97.1,2.5,0.1,0.3,2137
CGB_5.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
CQA_6.re.fasta.out.txt,99.5,96.9,2.6,0.1,0.4,2137
GCA_001738375.1_ASM173837v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
AML_4.re.fasta.out.txt,96.9,82.5,14.4,1.2,1.9,2137
GCA_001932575.1_CTBEBG1_genomic.fasta.out.txt,99.6,96.9,2.7,0.1,0.3,2137
CQD_6.re.fasta.out.txt,99.2,91.5,7.7,0.2,0.6,2137
GCA_001740925.1_ASM174092v1_genomic.fasta.out.txt,99.7,97.7,2.0,0.1,0.2,2137
BKL_1.re.fasta.out.txt,99.6,97.0,2.6,0.1,0.3,2137
CGD_5.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_900178425.1_EC_SoucheMTF2383_V1_genomic.fasta.out.txt,96.5,94.6,1.9,0.9,2.6,2137
AIT_2.re.fasta.out.txt,99.5,96.5,3.0,0.1,0.4,2137
GCA_001739305.1_ASM173930v1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
BGV_2.re.fasta.out.txt,99.1,89.2,9.9,0.3,0.6,2137
AHG_3.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
ALM_4.re.fasta.out.txt,99.6,96.0,3.6,0.1,0.3,2137
CRL_.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
GCA_017866565.1_ASM1786656v1_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
CNC_4.re.fasta.out.txt,99.0,80.5,18.5,0.4,0.6,2137
AMM_4.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
AFV_1.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
ALN_4.re.fasta.out.txt,99.2,80.5,18.7,0.1,0.7,2137
GCA_001671715.1_ASM167171v1_genomic.fasta.out.txt,99.4,97.2,2.2,0.1,0.5,2137
GCA_001738945.1_ASM173894v1_genomic.fasta.out.txt,99.3,96.4,2.9,0.1,0.6,2137
BLL_1.re.fasta.out.txt,99.6,94.9,4.7,0.0,0.4,2137
BTT_3.re.fasta.out.txt,99.1,85.4,13.7,0.3,0.6,2137
GCA_001006245.1_ScSp60_v1_genomic.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
GCA_003277485.1_ASM327748v1_genomic.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
GCA_003272195.1_ASM327219v1_genomic.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
GCA_001740655.1_ASM174065v1_genomic.fasta.out.txt,99.4,97.2,2.2,0.1,0.5,2137
GCA_017869105.1_ASM1786910v1_genomic.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
YAW.re.fasta.out.txt,99.4,97.2,2.2,0.1,0.5,2137
BAL_7.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_000976245.2_Sc_YJM681_v1_genomic.fasta.out.txt,99.6,96.9,2.7,0.1,0.3,2137
ALD_4.re.fasta.out.txt,99.2,90.2,9.0,0.2,0.6,2137
BFE_4.re.fasta.out.txt,89.9,84.0,5.9,3.1,7.0,2137
GCA_017866945.1_ASM1786694v1_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
GCA_003272715.1_ASM327271v1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
BEQ_4.re.fasta.out.txt,99.7,94.1,5.6,0.1,0.2,2137
BVG_4.re.fasta.out.txt,98.8,81.7,17.1,0.3,0.9,2137
GCA_017870455.1_ASM1787045v1_genomic.fasta.out.txt,98.6,96.7,1.9,0.3,1.1,2137
YAP.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
CDM_4.re.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
GCA_003274365.1_ASM327436v1_genomic.fasta.out.txt,99.3,97.4,1.9,0.1,0.6,2137
CFI_4.re.fasta.out.txt,89.4,82.3,7.1,3.1,7.5,2137
BFH_3.re.fasta.out.txt,99.1,90.7,8.4,0.1,0.8,2137
GCA_900178385.1_FG_SoucheMTF2376_V1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_900178215.1_FA_SoucheMTF2421_V1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
GCA_001671775.1_ASM167177v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
CIG_2.re.fasta.out.txt,99.0,85.9,13.1,0.4,0.6,2137
ABQ_6.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_000975855.3_Sc_YJM271_v1_genomic.fasta.out.txt,98.5,96.4,2.1,0.1,1.4,2137
GCA_001671055.1_ASM167105v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
GCA_000977985.2_Sc_YJM1450_v1_genomic.fasta.out.txt,98.6,96.4,2.2,0.1,1.3,2137
GCA_003273535.1_ASM327353v1_genomic.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
GCA_000325965.1_ScQA23_v01_genomic.fasta.out.txt,71.3,70.2,1.1,4.9,23.8,2137
GCA_000766315.2_ASM76631v2_genomic.fasta.out.txt,98.3,96.3,2.0,0.2,1.5,2137
ADH_4.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_000976035.2_Sc_YJM453_v1_genomic.fasta.out.txt,99.6,96.9,2.7,0.1,0.3,2137
GCA_001671895.1_ASM167189v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
AAH_6.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_001670145.1_ASM167014v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_003277295.1_ASM327729v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_001738265.1_ASM173826v1_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
GCA_001740095.1_ASM174009v1_genomic.fasta.out.txt,99.3,97.3,2.0,0.1,0.6,2137
GCA_001739455.1_ASM173945v1_genomic.fasta.out.txt,99.1,97.1,2.0,0.1,0.8,2137
GCA_003270315.1_ASM327031v1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
BBH_6.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
AIC_1.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_003274585.1_ASM327458v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
BCV_8.re.fasta.out.txt,99.6,93.3,6.3,0.1,0.3,2137
BMR_2.re.fasta.out.txt,99.5,96.4,3.1,0.1,0.4,2137
BKC_1.re.fasta.out.txt,99.6,96.2,3.4,0.1,0.3,2137
GCA_017867205.1_ASM1786720v1_genomic.fasta.out.txt,99.0,96.9,2.1,0.1,0.9,2137
CID_4.re.fasta.out.txt,98.8,85.3,13.5,0.4,0.8,2137
GCA_003274705.1_ASM327470v1_genomic.fasta.out.txt,96.9,95.3,1.6,0.8,2.3,2137
ACK_7.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
BBQ_3.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
GCA_017866055.1_ASM1786605v1_genomic.fasta.out.txt,99.2,97.1,2.1,0.2,0.6,2137
AMR_4.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
GCA_017865475.1_ASM1786547v1_genomic.fasta.out.txt,99.3,97.3,2.0,0.1,0.6,2137
ATB_1.re.fasta.out.txt,93.2,78.2,15.0,1.5,5.3,2137
GCA_003271225.1_ASM327122v1_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
AIP_2.re.fasta.out.txt,99.4,95.6,3.8,0.0,0.6,2137
AFT_5.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
BHE_2.re.fasta.out.txt,99.3,91.6,7.7,0.1,0.6,2137
BIP_3.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
BSC_4.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
ATN_4.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
CKC_3.re.fasta.out.txt,99.6,96.4,3.2,0.1,0.3,2137
YAU.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
BIM_3.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_003276205.1_ASM327620v1_genomic.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
YBX.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
CGH_5.re.fasta.out.txt,99.1,91.1,8.0,0.2,0.7,2137
BPC_4.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
BTF_4.re.fasta.out.txt,99.1,85.8,13.3,0.3,0.6,2137
GCA_003270335.1_ASM327033v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_001737625.2_ASM173762v2_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
CDH.re.fasta.out.txt,99.5,97.1,2.4,0.1,0.4,2137
BIH_4.re.fasta.out.txt,99.7,96.3,3.4,0.1,0.2,2137
GCA_003274855.1_ASM327485v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
AFG_4.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
BNB_4.re.fasta.out.txt,99.5,94.8,4.7,0.1,0.4,2137
GCA_017867585.1_ASM1786758v1_genomic.fasta.out.txt,98.6,96.6,2.0,0.3,1.1,2137
GCA_003272525.1_ASM327252v1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
CKN_4.re.fasta.out.txt,98.8,77.4,21.4,0.2,1.0,2137
BTS_3.re.fasta.out.txt,99.6,96.7,2.9,0.1,0.3,2137
GCA_001737875.1_ASM173787v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
CII_2.re.fasta.out.txt,98.9,81.8,17.1,0.3,0.8,2137
CIR_3.re.fasta.out.txt,99.7,96.2,3.5,0.1,0.2,2137
GCA_001737175.1_ASM173717v1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
GCA_003276405.1_ASM327640v1_genomic.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
GCA_003020065.1_ASM302006v1_genomic.fasta.out.txt,97.4,95.2,2.2,0.5,2.1,2137
ACV_2.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
BHM_4.re.fasta.out.txt,99.5,95.4,4.1,0.1,0.4,2137
BVM_3.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_003276395.1_ASM327639v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_017867755.1_ASM1786775v1_genomic.fasta.out.txt,99.3,97.2,2.1,0.1,0.6,2137
BNR_4.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
BMD_5.re.fasta.out.txt,99.1,82.4,16.7,0.2,0.7,2137
GCA_003275125.1_ASM327512v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.2,0.3,2137
GCA_000975705.2_Sc_YJM1129_v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
BML_5.re.fasta.out.txt,90.8,83.2,7.6,2.4,6.8,2137
BSM_3.re.fasta.out.txt,99.6,94.7,4.9,0.1,0.3,2137
ASD_2.re.fasta.out.txt,99.5,97.2,2.3,0.1,0.4,2137
GCA_019394675.1_ASM1939467v1_genomic.fasta.out.txt,99.2,97.2,2.0,0.1,0.7,2137
GCA_001737545.2_ASM173754v2_genomic.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
GCA_001671315.1_ASM167131v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
GCA_001740185.1_ASM174018v1_genomic.fasta.out.txt,99.3,97.3,2.0,0.2,0.5,2137
CPL_4.re.fasta.out.txt,99.3,90.3,9.0,0.2,0.5,2137
BBS_3.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_000766615.2_ASM76661v2_genomic.fasta.out.txt,98.8,96.1,2.7,0.2,1.0,2137
YBE.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_000976545.2_Sc_YJM984_v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
BAQ_7.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
CNT_4.re.fasta.out.txt,99.0,88.0,11.0,0.3,0.7,2137
ASS_1.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_003272185.1_ASM327218v1_genomic.fasta.out.txt,99.5,97.6,1.9,0.1,0.4,2137
YAD.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_003270205.1_ASM327020v1_genomic.fasta.out.txt,98.4,96.4,2.0,0.1,1.5,2137
GCA_001737995.1_ASM173799v1_genomic.fasta.out.txt,99.2,97.2,2.0,0.2,0.6,2137
GCA_000976095.2_Sc_YJM470_v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
ASG_3.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
ASA_6.re.fasta.out.txt,99.5,96.6,2.9,0.2,0.3,2137
GCA_002058095.1_ASM205809v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
BVD_5.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
AAG_6.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_900178475.1_FB_SoucheMTF2417_V1_genomic.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
AIQ_1.re.fasta.out.txt,99.5,96.0,3.5,0.1,0.4,2137
AAV_3.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
AGK_1.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
BAM_7.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_003270855.1_ASM327085v1_genomic.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
YBB.re.fasta.out.txt,99.4,97.2,2.2,0.1,0.5,2137
GCA_001737635.2_ASM173763v2_genomic.fasta.out.txt,98.6,96.7,1.9,0.5,0.9,2137
GCA_000508805.2_ScNAM34-4C_assembly01_genomic.fasta.out.txt,99.1,97.0,2.1,0.2,0.7,2137
YDG.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
CEK_4.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
APE_4.re.fasta.out.txt,99.6,96.4,3.2,0.1,0.3,2137
GCA_900178295.1_EG_SoucheMTF1798_V1_genomic.fasta.out.txt,97.7,95.6,2.1,0.7,1.6,2137
CCM_1.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_001737985.1_ASM173798v1_genomic.fasta.out.txt,99.3,97.2,2.1,0.2,0.5,2137
GCA_003270665.1_ASM327066v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_000190195.1_ScAWRI796_v01_genomic.fasta.out.txt,66.0,64.6,1.4,6.3,27.7,2137
ABV_6.re.fasta.out.txt,94.4,82.2,12.2,1.6,4.0,2137
GCA_001738705.1_ASM173870v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
CDG_2.re.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
GCA_000766495.2_ASM76649v2_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
AQH_2.re.fasta.out.txt,97.3,85.5,11.8,0.8,1.9,2137
GCA_001078105.1_ASM107810v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
ALP_4.re.fasta.out.txt,99.0,83.5,15.5,0.2,0.8,2137
BII_4.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_000308935.1_ZTW1_genomic.fasta.out.txt,97.7,95.6,2.1,0.2,2.1,2137
YCU.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
APC_4.re.fasta.out.txt,99.6,96.2,3.4,0.1,0.3,2137
GCA_017869495.1_ASM1786949v1_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
BEA_6.re.fasta.out.txt,99.5,94.8,4.7,0.1,0.4,2137
GCA_001740305.1_ASM174030v1_genomic.fasta.out.txt,99.1,97.1,2.0,0.2,0.7,2137
GCA_003274345.1_ASM327434v1_genomic.fasta.out.txt,99.3,97.3,2.0,0.2,0.5,2137
GCA_001739185.1_ASM173918v1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
GCA_001741685.1_ASM174168v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
YAF.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_003277365.1_ASM327736v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_001669965.1_ASM166996v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
GAL.re.fasta.out.txt,99.3,97.3,2.0,0.2,0.5,2137
GCA_003272625.1_ASM327262v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_002163515.1_ASM216351v1_genomic.fasta.out.txt,99.4,97.2,2.2,0.1,0.5,2137
GCA_001738835.1_ASM173883v1_genomic.fasta.out.txt,99.2,97.1,2.1,0.2,0.6,2137
AHV_1.re.fasta.out.txt,99.4,97.2,2.2,0.2,0.4,2137
GCA_003273685.1_ASM327368v1_genomic.fasta.out.txt,99.4,97.3,2.1,0.2,0.4,2137
GCA_000182075.1_M22_genomic.fasta.out.txt,28.7,28.4,0.3,0.3,71.0,2137
AAI_6.re.fasta.out.txt,99.6,97.2,2.4,0.1,0.3,2137
GCA_017867735.1_ASM1786773v1_genomic.fasta.out.txt,99.3,97.3,2.0,0.1,0.6,2137
AKE_3.re.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
GCA_001740455.1_ASM174045v1_genomic.fasta.out.txt,99.0,97.0,2.0,0.2,0.8,2137
ANG_4.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
CPC_4.re.fasta.out.txt,99.2,80.3,18.9,0.1,0.7,2137
GCA_900178135.1_CD_SoucheMTF2377_V1_genomic.fasta.out.txt,98.3,96.6,1.7,0.6,1.1,2137
GCA_900099445.1_6320-A7_genomic.fasta.out.txt,99.1,97.4,1.7,0.2,0.7,2137
GCA_003270565.1_ASM327056v1_genomic.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
GCA_017869315.1_ASM1786931v1_genomic.fasta.out.txt,97.6,95.9,1.7,0.8,1.6,2137
